num,State,latitude_x,longitude_x,name,latitude_y,longitude_y
7598,California,33.994915,-117.907305,Del Taco,36.778261,-119.417932
7597,California,33.888163,-117.520566,Del Taco,36.778261,-119.417932
7596,California,33.931258,-118.360522,Jack in the Box,36.778261,-119.417932
7595,California,32.838291,-116.986979,Wendy's,36.778261,-119.417932
7594,California,34.428007,-118.536017,Wendy's,36.778261,-119.417932
7593,California,34.272309,-118.767124,Wendy's,36.778261,-119.417932
7582,California,34.175153,-119.177486,Pizza Hut,36.778261,-119.417932
7581,California,34.186696,-118.556168,Pizza Hut,36.778261,-119.417932
7580,California,34.259694,-118.314791,Pizza Hut,36.778261,-119.417932
7577,California,33.960719,-117.593876,Jack in the Box,36.778261,-119.417932
7509,California,35.266665,-119.253207,Taco Bell,36.778261,-119.417932
7492,California,37.325095,-121.942508,Jamba Juice,36.778261,-119.417932
7469,California,38.185121,-122.25425,Taco Bell,36.778261,-119.417932
7468,California,38.638573,-121.328511,Taco Bell,36.778261,-119.417932
7456,California,34.095937,-118.284269,Del Taco,36.778261,-119.417932
7454,California,38.319338,-122.310407,Round Table Pizza,36.778261,-119.417932
7453,California,37.402465,-122.078304,Round Table Pizza,36.778261,-119.417932
7435,California,34.028998,-117.592389,McDonald's,36.778261,-119.417932
7392,California,37.703988,-122.126862,Round Table Pizza,36.778261,-119.417932
7360,California,34.864494,-118.176398,McDonald's,36.778261,-119.417932
7359,California,36.254267,-120.250168,McDonald's,36.778261,-119.417932
7202,California,34.148463,-117.474549,Wendy's,36.778261,-119.417932
7201,California,33.91005,-117.881367,Wendy's,36.778261,-119.417932
7200,California,34.115271,-117.82956,Wendy's,36.778261,-119.417932
7196,California,37.680461,-121.766399,Wienerschnitzel,36.778261,-119.417932
7195,California,33.846456,-118.168514,Wienerschnitzel,36.778261,-119.417932
7194,California,33.874466,-118.157505,Wienerschnitzel,36.778261,-119.417932
7193,California,33.874466,-118.157505,Wienerschnitzel,36.778261,-119.417932
7097,California,37.631343,-122.07536,Jack in the Box,36.778261,-119.417932
7096,California,33.872876,-118.291966,Jack in the Box,36.778261,-119.417932
3877,California,37.902279,-122.30414,Burger King,36.778261,-119.417932
7094,California,33.93055,-118.282367,Jack in the Box,36.778261,-119.417932
6787,California,33.928119,-117.421968,Baker's Drive-thru,36.778261,-119.417932
6786,California,33.928701,-116.977583,Baker's Drive-thru,36.778261,-119.417932
6707,California,34.281441,-119.301079,Burger King,36.778261,-119.417932
6706,California,34.506691,-117.399733,Burger King,36.778261,-119.417932
6705,California,34.47086,-117.339542,Burger King,36.778261,-119.417932
6704,California,34.47086,-117.339542,Burger King,36.778261,-119.417932
6703,California,38.526376,-122.787462,Burger King,36.778261,-119.417932
6702,California,38.526376,-122.787462,Burger King,36.778261,-119.417932
6678,California,38.41107,-122.713875,Burger King,36.778261,-119.417932
6677,California,38.452162,-122.770695,Burger King,36.778261,-119.417932
6676,California,38.428141,-122.741898,Burger King,36.778261,-119.417932
6675,California,37.045364,-122.027401,Burger King,36.778261,-119.417932
6674,California,38.407691,-122.838681,Burger King,36.778261,-119.417932
6673,California,37.977772,-120.326176,Burger King,36.778261,-119.417932
6672,California,37.977772,-120.326176,Burger King,36.778261,-119.417932
6671,California,33.950455,-118.164355,Burger King,36.778261,-119.417932
6670,California,33.950455,-118.164355,Burger King,36.778261,-119.417932
6668,California,38.105919,-122.231822,Burger King,36.778261,-119.417932
6573,California,37.340322,-121.843105,El Pollo Loco,36.778261,-119.417932
6530,California,33.800088,-118.071525,The Flame Broiler,36.778261,-119.417932
6468,California,37.679922,-121.746536,Round Table Pizza,36.778261,-119.417932
6379,California,32.788147,-117.097438,Arby's,36.778261,-119.417932
6377,California,32.856566,-116.929975,Arby's,36.778261,-119.417932
6365,California,38.599789,-121.426925,Steak Escape,36.778261,-119.417932
6324,California,33.55652,-117.176247,Carl's Jr.,36.778261,-119.417932
6323,California,38.222779,-122.126506,Carl's Jr.,36.778261,-119.417932
6322,California,40.90289,-124.08334,Carl's Jr.,36.778261,-119.417932
6321,California,33.717435,-116.171616,Carl's Jr.,36.778261,-119.417932
7095,California,34.048937,-118.440262,Jack in the Box,36.778261,-119.417932
6788,California,33.996,-117.365529,Baker's Drive-thru,36.778261,-119.417932
6789,California,33.996,-117.365529,Baker's Drive-thru,36.778261,-119.417932
6669,California,38.351905,-121.950658,Burger King,36.778261,-119.417932
6850,California,33.872726,-118.124678,Jack in the Box,36.778261,-119.417932
7092,California,34.009356,-117.96429,Jack in the Box,36.778261,-119.417932
6826,California,37.798745,-121.918343,High Tech Burrito,36.778261,-119.417932
7051,California,34.063661,-117.24321,Farmer Boys,36.778261,-119.417932
7050,California,38.784109,-121.286194,Chick-fil-A,36.778261,-119.417932
7032,California,37.950749,-122.332902,El Pollo Loco,36.778261,-119.417932
7031,California,33.790976,-118.263303,El Pollo Loco,36.778261,-119.417932
6982,California,37.351091,-122.014663,Wendy's,36.778261,-119.417932
7056,California,34.002372,-117.727824,Chick-fil-A,36.778261,-119.417932
6980,California,37.389378,-122.031397,Wendy's,36.778261,-119.417932
6979,California,34.261685,-119.212772,Wendy's,36.778261,-119.417932
6978,California,34.033847,-117.074343,Wendy's,36.778261,-119.417932
6938,California,33.901622,-118.308882,Taco Bell,36.778261,-119.417932
6936,California,37.754579,-121.139626,Taco Bell,36.778261,-119.417932
6924,California,37.544292,-122.306093,Cobani Gyro Kebab,36.778261,-119.417932
6981,California,37.389378,-122.031397,Wendy's,36.778261,-119.417932
6922,California,33.907255,-117.458349,Panera Bread,36.778261,-119.417932
6923,California,38.64713,-121.328435,Dairy Heaven,36.778261,-119.417932
6852,California,34.040049,-118.553612,Jack in the Box,36.778261,-119.417932
6853,California,34.419034,-117.284486,Jack in the Box,36.778261,-119.417932
6855,California,33.789463,-118.308361,Jack in the Box,36.778261,-119.417932
6856,California,37.954466,-122.040892,Jack in the Box,36.778261,-119.417932
6857,California,36.932879,-121.770865,Jack in the Box,36.778261,-119.417932
6854,California,33.726551,-117.842459,Jack in the Box,36.778261,-119.417932
6859,California,33.725436,-117.989704,Jack in the Box,36.778261,-119.417932
6860,California,33.747647,-116.955341,Jack in the Box,36.778261,-119.417932
6861,California,37.239615,-121.961713,Jack in the Box,36.778261,-119.417932
6862,California,37.323026,-121.91934,Jack in the Box,36.778261,-119.417932
6858,California,34.272181,-118.501071,Jack in the Box,36.778261,-119.417932
6851,California,33.872726,-118.124678,Jack in the Box,36.778261,-119.417932
6927,Colorado,39.740561,-105.129872,Long John Silver's,39.550051,-105.782067
6810,Colorado,39.651549,-104.772375,Taco Bell,39.550051,-105.782067
6811,Colorado,39.651549,-104.772375,Taco Bell,39.550051,-105.782067
6812,Colorado,39.924477,-105.091411,Taco Bell,39.550051,-105.782067
6813,Colorado,40.000154,-105.262568,Taco Bell,39.550051,-105.782067
6815,Colorado,39.84214,-105.055702,Taco Bell,39.550051,-105.782067
6816,Colorado,39.812609,-105.138579,Taco Bell,39.550051,-105.782067
7809,Colorado,37.296223,-107.872362,Taco Bell,39.550051,-105.782067
7047,Colorado,40.409858,-105.002321,Chick-fil-A,39.550051,-105.782067
7048,Colorado,39.543774,-104.945425,Chick-fil-A,39.550051,-105.782067
8230,Colorado,39.96123,-105.1627,McDonalds,39.550051,-105.782067
7049,Colorado,39.543774,-104.945425,Chick-fil-A,39.550051,-105.782067
7153,Colorado,39.678506,-104.967815,Chipotle,39.550051,-105.782067
7929,Colorado,39.711106,-104.997472,Burger King,39.550051,-105.782067
8110,Colorado,40.405973,-104.734377,Subway,39.550051,-105.782067
8111,Colorado,39.679551,-104.95938,Subway,39.550051,-105.782067
7030,Colorado,39.691074,-105.025499,El Pollo Loco,39.550051,-105.782067
6809,Colorado,39.74032,-104.96634,Taco Bell,39.550051,-105.782067
5599,Colorado,39.745201,-104.991627,Arby's,39.550051,-105.782067
6614,Colorado,39.674399,-104.987578,Taco Bell,39.550051,-105.782067
5160,Colorado,39.783281,-105.110201,Taco Bell,39.550051,-105.782067
8231,Colorado,40.00141,-105.1037,Mcdonald's,39.550051,-105.782067
5161,Colorado,39.783281,-105.110201,Taco Bell,39.550051,-105.782067
5162,Colorado,38.2173,-104.623076,Taco Bell,39.550051,-105.782067
5163,Colorado,39.651885,-105.347064,Taco Bell,39.550051,-105.782067
5164,Colorado,39.708721,-104.988019,Taco Bell,39.550051,-105.782067
5165,Colorado,39.698213,-104.905377,Taco Bell,39.550051,-105.782067
5673,Colorado,39.739667,-104.866387,Subway,39.550051,-105.782067
6615,Colorado,39.674399,-104.987578,Taco Bell,39.550051,-105.782067
5939,Colorado,38.848311,-104.756988,Captain D's,39.550051,-105.782067
5980,Colorado,40.388531,-104.709745,Arbys,39.550051,-105.782067
6045,Colorado,39.610991,-105.020653,McDonald's,39.550051,-105.782067
6162,Colorado,39.92803,-105.01768,SONIC Drive In,39.550051,-105.782067
6172,Colorado,39.714996,-105.13383,Del Taco,39.550051,-105.782067
6525,Colorado,40.079796,-104.81853,Burger King,39.550051,-105.782067
6526,Colorado,39.068644,-108.570989,Burger King,39.550051,-105.782067
6527,Colorado,38.480476,-107.879729,Burger King,39.550051,-105.782067
6613,Colorado,39.710231,-105.025065,Taco Bell,39.550051,-105.782067
5967,Colorado,39.526532,-104.766517,El Original,39.550051,-105.782067
8328,Colorado,39.79193,-105.0813,McDonalds,39.550051,-105.782067
9581,Colorado,39.690694,-104.8653611,McDonalds's,39.550051,-105.782067
8330,Colorado,39.79193,-105.0813,McDonalds,39.550051,-105.782067
9401,Colorado,39.76933,-105.03049,McDonald's,39.550051,-105.782067
9402,Colorado,39.5281,-105.3058,SONIC Drive In,39.550051,-105.782067
9403,Colorado,39.74437,-105.0537,McDonald's,39.550051,-105.782067
9404,Colorado,39.71162,-105.13298,SUBWAY,39.550051,-105.782067
9484,Colorado,39.784163,-104.768425,Taco Bell,39.550051,-105.782067
4981,Colorado,37.274127,-107.880484,Subway,39.550051,-105.782067
9736,Colorado,39.569305,-107.51341,Subway,39.550051,-105.782067
9737,Colorado,39.853566,-104.977905,Subway,39.550051,-105.782067
9738,Colorado,39.740481,-104.902546,Subway,39.550051,-105.782067
9739,Colorado,39.740481,-104.902546,Subway,39.550051,-105.782067
9740,Colorado,39.096664,-108.559626,Subway,39.550051,-105.782067
9771,Colorado,39.71852,-104.94982,Chipotle Mexican Grill,39.550051,-105.782067
9772,Colorado,39.56008,-104.90544,McDonalds,39.550051,-105.782067
9779,Colorado,39.710964,-104.98759,McDonald's,39.550051,-105.782067
9781,Colorado,39.73975669,-104.8525905,SONIC Drive In,39.550051,-105.782067
9782,Colorado,39.73975669,-104.8525905,SONIC Drive In,39.550051,-105.782067
9783,Colorado,39.679142,-104.95989,Jimmy John's,39.550051,-105.782067
9400,Colorado,39.8861606,-104.8832233,McDonald's,39.550051,-105.782067
9398,Colorado,39.78901,-105.02544,McDonald's,39.550051,-105.782067
9393,Colorado,39.972731,-104.828136,McDonald's,39.550051,-105.782067
9312,Colorado,40.01434,-105.25092,Taco Bell,39.550051,-105.782067
8331,Colorado,39.92347,-105.09141,McDonalds,39.550051,-105.782067
8332,Colorado,39.872894,-104.97841,Jack in the Box,39.550051,-105.782067
8334,Colorado,39.380703,-104.86361,Jack in the Box,39.550051,-105.782067
8418,Colorado,40.5253,-105.0714,Jimmy John's,39.550051,-105.782067
8453,Colorado,39.943568,-105.01155,Taco Bell,39.550051,-105.782067
8614,Colorado,39.863426,-105.08295,CD's Wings,39.550051,-105.782067
8615,Colorado,39.869274,-105.02447,SONIC Drive In,39.550051,-105.782067
8616,Colorado,39.85489,-105.08172,SUBWAY,39.550051,-105.782067
8329,Colorado,39.79193,-105.0813,McDonalds,39.550051,-105.782067
8761,Colorado,38.9,-104.7645,Dairy Queen,39.550051,-105.782067
8959,Colorado,39.56767532,-105.0800847,SUBWAY,39.550051,-105.782067
9044,Colorado,39.659695,-106.826035,Wendy's,39.550051,-105.782067
9113,Colorado,39.62945,-106.070526,Wendy's,39.550051,-105.782067
9222,Colorado,39.70698,-106.84028,Burger King,39.550051,-105.782067
9237,Colorado,39.59588,-104.70392,Chick-fil-A,39.550051,-105.782067
9282,Colorado,40.019337,-105.25653,Five Guys Burgers And Fries,39.550051,-105.782067
9283,Colorado,40.20135,-105.1031,SONIC Drive In,39.550051,-105.782067
9311,Colorado,40.1607,-104.9745,Wendy's,39.550051,-105.782067
8762,Colorado,38.84567,-104.75578,Country Buffet,39.550051,-105.782067
4973,Colorado,40.586228,-105.077616,Jimmy John's,39.550051,-105.782067
2844,Colorado,40.406484,-105.074379,Carl's Jr.,39.550051,-105.782067
4971,Colorado,39.741451,-104.987813,Jimmy John's,39.550051,-105.782067
2651,Colorado,39.859398,-105.051325,Joe's Crab Shack,39.550051,-105.782067
2407,Colorado,40.335515,-104.924456,Taco Bell,39.550051,-105.782067
2256,Colorado,39.677191,-105.024172,Blackjack Pizza,39.550051,-105.782067
1883,Colorado,39.596381,-104.887213,Arby's,39.550051,-105.782067
1882,Colorado,38.851725,-104.757808,Arby's,39.550051,-105.782067
1881,Colorado,38.874678,-104.815358,Arby's,39.550051,-105.782067
1579,Colorado,39.077662,-108.55843,Taco Bell,39.550051,-105.782067
4972,Colorado,39.712137,-105.132908,Jimmy John's,39.550051,-105.782067
1424,Colorado,39.971988,-104.828004,Arby's,39.550051,-105.782067
1423,Colorado,39.971988,-104.828004,Arby's,39.550051,-105.782067
1422,Colorado,39.73969,-105.116192,Burger King,39.550051,-105.782067
1420,Colorado,39.568734,-105.109425,Arby's,39.550051,-105.782067
1417,Colorado,39.914335,-104.94128,Arby's,39.550051,-105.782067
2781,Colorado,39.604217,-104.716755,Wingstop,39.550051,-105.782067
1416,Colorado,39.538827,-104.769641,Arby's,39.550051,-105.782067
1404,Colorado,39.41439,-104.86394,Chipotle Mexican Grill,39.550051,-105.782067
1400,Colorado,39.600056,-104.709226,Del Taco,39.550051,-105.782067
1399,Colorado,39.972226,-104.815834,Del Taco,39.550051,-105.782067
1387,Colorado,38.544396,-106.926458,Subway,39.550051,-105.782067
1380,Colorado,40.478104,-104.927004,Subway,39.550051,-105.782067
1345,Colorado,40.033998,-105.258437,Dairy Queen,39.550051,-105.782067
1312,Colorado,39.702302,-104.940606,Dairy Queen,39.550051,-105.782067
1311,Colorado,39.571848,-104.988563,Dairy Queen,39.550051,-105.782067
1303,Colorado,39.986507,-104.797381,Dairy Queen,39.550051,-105.782067
1279,Colorado,39.56643,-104.984059,Burger King,39.550051,-105.782067
1248,Colorado,39.712137,-105.132908,Panda Express,39.550051,-105.782067
1247,Colorado,39.712137,-105.132908,Panda Express,39.550051,-105.782067
156,Colorado,39.697205,-104.824323,Arby's,39.550051,-105.782067
1414,Colorado,39.812335,-105.140035,Burger King,39.550051,-105.782067
2783,Colorado,39.712898,-104.823072,Wingstop,39.550051,-105.782067
1499,Colorado,39.621893,-105.090553,Del Taco,39.550051,-105.782067
2842,Colorado,40.189823,-105.130923,Carl's Jr.,39.550051,-105.782067
4733,Colorado,40.422481,-104.725293,Subway,39.550051,-105.782067
4728,Colorado,39.035936,-104.303651,Subway,39.550051,-105.782067
4673,Colorado,40.407911,-105.052851,Arby's,39.550051,-105.782067
4672,Colorado,40.539839,-105.076591,Arby's,39.550051,-105.782067
2841,Colorado,39.88462,-105.026566,Carl's Jr.,39.550051,-105.782067
4481,Colorado,39.658991,-104.848961,Taco Bell,39.550051,-105.782067
4480,Colorado,38.873824,-104.816466,Taco Bell,39.550051,-105.782067
4292,Colorado,40.406359,-105.072763,Taco Bell,39.550051,-105.782067
4251,Colorado,39.690268,-105.117693,Taco Bell,39.550051,-105.782067
4208,Colorado,38.46392,-107.866715,Taco Bell,39.550051,-105.782067
4084,Colorado,39.740086,-104.852055,Sonic,39.550051,-105.782067
4083,Colorado,39.636555,-104.895307,Sonic,39.550051,-105.782067
3836,Colorado,39.809963,-105.052615,Wendy's,39.550051,-105.782067
3816,Colorado,39.764532,-104.77331,Wendy's,39.550051,-105.782067
4609,Colorado,39.261659,-106.2914,Pizza Hut,39.550051,-105.782067
3814,Colorado,40.271699,-103.621765,Wendy's,39.550051,-105.782067
3815,Colorado,39.764532,-104.77331,Wendy's,39.550051,-105.782067
2843,Colorado,40.582488,-105.06552,Carl's Jr.,39.550051,-105.782067
2845,Colorado,40.396043,-104.696907,Carl's Jr.,39.550051,-105.782067
2846,Colorado,39.676502,-104.866495,Carl's Jr.,39.550051,-105.782067
3009,Colorado,39.667042,-105.150579,Subway,39.550051,-105.782067
3010,Colorado,38.856714,-104.898885,Subway,39.550051,-105.782067
3027,Colorado,40.383037,-104.715055,Subway,39.550051,-105.782067
1246,Colorado,39.511715,-104.765372,Panda Express,39.550051,-105.782067
3808,Colorado,39.671786,-104.959738,Wendy's,39.550051,-105.782067
3809,Colorado,39.679445,-105.024379,Wendy's,39.550051,-105.782067
3810,Colorado,39.914447,-104.95386,Wendy's,39.550051,-105.782067
3811,Colorado,39.542989,-105.292924,Wendy's,39.550051,-105.782067
3812,Colorado,38.747203,-108.070788,Wendy's,39.550051,-105.782067
3813,Colorado,39.407717,-104.863792,Wendy's,39.550051,-105.782067
3419,Colorado,39.298222,-102.278255,Arby's,39.550051,-105.782067
5159,Connecticut,41.044315,-73.573211,Taco Bell,41.603221,-73.087749
5798,Connecticut,41.852517,-72.661528,McDonalds,41.603221,-73.087749
5810,Connecticut,42.021553,-72.540413,Buona Vita,41.603221,-73.087749
6523,Connecticut,41.358451,-72.210019,Burger King,41.603221,-73.087749
6686,Connecticut,41.809433,-72.547832,Arby's,41.603221,-73.087749
7104,Connecticut,41.288479,-72.679774,Subway,41.603221,-73.087749
7789,Connecticut,41.125601,-73.394115,Taco Bell,41.603221,-73.087749
7938,Connecticut,41.677836,-72.845157,Long John Silver's,41.603221,-73.087749
8130,Connecticut,41.4815,-72.9052,McDonald's,41.603221,-73.087749
8690,Connecticut,41.53943,-72.81714,McDonald's,41.603221,-73.087749
8689,Connecticut,41.529057,-72.77775,McDonald's,41.603221,-73.087749
9016,Connecticut,41.1801,-73.24704,McDonald's,41.603221,-73.087749
9020,Connecticut,41.28953,-72.66891,McDonald's,41.603221,-73.087749
9108,Connecticut,41.71534,-72.76246,McDonald's,41.603221,-73.087749
9112,Connecticut,41.6351,-72.87267,McDonald's,41.603221,-73.087749
9415,Connecticut,41.165,-73.2195,Wendy's,41.603221,-73.087749
9416,Connecticut,41.165,-73.2195,Wendy's,41.603221,-73.087749
9427,Connecticut,41.127552,-73.38463,McDonald's,41.603221,-73.087749
8163,Connecticut,41.57065407,-73.061353,Frankies,41.603221,-73.087749
9389,Connecticut,41.37055174,-72.91789119,Burger King,41.603221,-73.087749
9429,Connecticut,41.093544,-73.451355,McDonald's,41.603221,-73.087749
4984,Connecticut,41.0373,-73.601,Domino's Pizza,41.603221,-73.087749
9428,Connecticut,41.13765699,-73.42510843,McDonald's,41.603221,-73.087749
5158,Connecticut,41.36003,-72.116037,Taco Bell,41.603221,-73.087749
106,Connecticut,41.726353,-72.617608,Burger King,41.603221,-73.087749
107,Connecticut,41.720514,-72.614164,Boston Market,41.603221,-73.087749
902,Connecticut,41.124924,-73.393875,Garden Catering,41.603221,-73.087749
1413,Connecticut,41.238404,-73.036471,Burger King,41.603221,-73.087749
1564,Connecticut,41.542955,-72.65224,Subway,41.603221,-73.087749
1565,Connecticut,41.440978,-72.105085,Subway,41.603221,-73.087749
1759,Connecticut,41.805463,-72.557834,Boston Market,41.603221,-73.087749
2520,Connecticut,41.679717,-73.019311,Subway,41.603221,-73.087749
2521,Connecticut,41.323079,-72.194393,Subway,41.603221,-73.087749
2522,Connecticut,41.766827,-72.570593,Subway,41.603221,-73.087749
2523,Connecticut,41.372832,-72.916912,Subway,41.603221,-73.087749
2524,Connecticut,41.790279,-72.660763,Subway,41.603221,-73.087749
2525,Connecticut,41.745027,-72.861334,Subway,41.603221,-73.087749
1931,Connecticut,41.807238,-72.545579,Pretzel Time,41.603221,-73.087749
2649,Connecticut,41.044038,-73.572944,Boston Market,41.603221,-73.087749
2526,Connecticut,41.713517,-72.60557,Subway,41.603221,-73.087749
4490,Connecticut,41.581314,-73.033564,Taco Bell,41.603221,-73.087749
4215,Connecticut,41.39859,-72.853325,Popeyes Louisiana Kitchen,41.603221,-73.087749
3400,Connecticut,41.697694,-72.903949,Subway,41.603221,-73.087749
3376,Connecticut,41.222667,-73.218059,Subway,41.603221,-73.087749
3375,Connecticut,41.317359,-73.093551,Subway,41.603221,-73.087749
3377,Connecticut,41.484822,-72.681752,Subway,41.603221,-73.087749
3373,Connecticut,41.297848,-72.926922,Subway,41.603221,-73.087749
3372,Connecticut,41.870953,-72.660303,Subway,41.603221,-73.087749
3213,Connecticut,41.17,-73.189091,Moe's Burger Joint,41.603221,-73.087749
2811,Connecticut,41.545048,-72.958573,Blackies Hotdog Stand,41.603221,-73.087749
2650,Connecticut,41.022466,-73.639171,Moe's Southwest Grill,41.603221,-73.087749
3374,Connecticut,41.510742,-72.983077,Subway,41.603221,-73.087749
4515,Connecticut,41.665897,-72.799648,Popeyes Louisiana Kitchen,41.603221,-73.087749
8000,Delaware,39.662952,-75.72436,Wendy's,38.910832,-75.52767
6682,Delaware,39.694804,-75.717781,Arby's,38.910832,-75.52767
7999,Delaware,39.662952,-75.72436,Wendy's,38.910832,-75.52767
6685,Delaware,39.605234,-75.745636,Arby's,38.910832,-75.52767
6684,Delaware,39.694804,-75.717781,Arby's,38.910832,-75.52767
6683,Delaware,39.694804,-75.717781,Arby's,38.910832,-75.52767
5669,Delaware,39.761283,-75.521778,McDonald's,38.910832,-75.52767
6680,Delaware,39.451544,-75.726354,Arby's,38.910832,-75.52767
6679,Delaware,38.700392,-75.400598,Arby's,38.910832,-75.52767
5964,Delaware,38.737953,-75.144203,Bob Evans Restaurant,38.910832,-75.52767
5716,Delaware,39.714249,-75.617018,Taco Bell / KFC,38.910832,-75.52767
8045,Delaware,39.66507,-75.60547,McDonald's,38.910832,-75.52767
6681,Delaware,39.451544,-75.726354,Arby's,38.910832,-75.52767
8053,Delaware,39.61824,-75.69473,7-Eleven,38.910832,-75.52767
9668,Delaware,38.45887,-75.23198,Chinatown Express,38.910832,-75.52767
8061,Delaware,39.632849,-75.663821,Taco Bell,38.910832,-75.52767
9673,Delaware,38.45661,-75.58451,Old Mill Crab House,38.910832,-75.52767
5522,Delaware,39.12273,-75.49881,Capriotti's Sandwich Shop,38.910832,-75.52767
9667,Delaware,38.460278,-75.22111,Chinatown Express,38.910832,-75.52767
9210,Delaware,38.65334,-75.59386,Taco Bell,38.910832,-75.52767
9151,Delaware,39.774677,-75.7113,Five Guys,38.910832,-75.52767
9099,Delaware,39.793939,-75.46834,Wawa,38.910832,-75.52767
8055,Delaware,39.787926,-75.69329,Pizza Pro,38.910832,-75.52767
8864,Delaware,38.926295,-75.566835,Arby's,38.910832,-75.52767
8645,Delaware,39.44583,-75.73776,McDonald's,38.910832,-75.52767
8644,Delaware,39.691005,-75.581193,Popeyes Chicken & Biscuits,38.910832,-75.52767
8147,Delaware,38.45696,-75.55759,McDonald's,38.910832,-75.52767
8146,Delaware,38.57831,-75.28907,Hardee's,38.910832,-75.52767
8063,Delaware,39.79538,-75.54689,McDonald's,38.910832,-75.52767
8062,Delaware,39.66305,-75.63897,7-Eleven,38.910832,-75.52767
8646,Delaware,39.74699159,-75.5742268,Taco Bell / KFC,38.910832,-75.52767
5105,Delaware,39.690072,-75.58291,Subway,38.910832,-75.52767
1305,Delaware,38.64614,-75.596986,Dairy Queen,38.910832,-75.52767
5103,Delaware,39.724142,-75.592202,Subway,38.910832,-75.52767
5104,Delaware,39.60436,-75.75863,Subway,38.910832,-75.52767
148,Delaware,39.158375,-75.550267,Arby's,38.910832,-75.52767
153,Delaware,39.81718,-75.45715,Taco Bell,38.910832,-75.52767
353,Delaware,38.9237,-75.56722,Hardee's,38.910832,-75.52767
756,Delaware,39.630468,-75.666136,Chick-Fil-A,38.910832,-75.52767
149,Delaware,39.158375,-75.550267,Arby's,38.910832,-75.52767
1409,Delaware,38.749052,-75.166667,Arby's,38.910832,-75.52767
1916,Delaware,39.67707,-75.59318,Jake's Wayback Burgers,38.910832,-75.52767
3196,Delaware,39.746968,-75.574196,Taco Bell,38.910832,-75.52767
757,Delaware,39.630185,-75.664759,Burger King,38.910832,-75.52767
4456,Florida,29.668107,-82.324453,Wendy's,27.664827,-81.515754
4462,Florida,30.44518,-87.235881,Wendy's,27.664827,-81.515754
4457,Florida,30.496383,-87.221782,Wendy's,27.664827,-81.515754
4458,Florida,30.489005,-87.259576,Wendy's,27.664827,-81.515754
4459,Florida,30.532882,-87.256946,Wendy's,27.664827,-81.515754
4460,Florida,30.722108,-86.569049,Wendy's,27.664827,-81.515754
4461,Florida,30.780359,-85.240785,Wendy's,27.664827,-81.515754
4463,Florida,30.444749,-84.291319,Wendy's,27.664827,-81.515754
4513,Florida,28.353843,-81.675761,Taco Bell,27.664827,-81.515754
4487,Florida,28.395934,-80.755544,Taco Bell,27.664827,-81.515754
4491,Florida,28.926828,-81.18946,Taco Bell,27.664827,-81.515754
4502,Florida,27.2688,-82.498686,Taco Bell,27.664827,-81.515754
4455,Florida,29.659716,-82.413675,Wendy's,27.664827,-81.515754
4518,Florida,30.288333,-81.633366,Taco Bell,27.664827,-81.515754
4519,Florida,30.288333,-81.633366,Taco Bell,27.664827,-81.515754
4520,Florida,26.317433,-80.155851,Taco Bell,27.664827,-81.515754
4521,Florida,26.317433,-80.155851,Taco Bell,27.664827,-81.515754
4573,Florida,25.750019,-80.257335,Jimmy John's,27.664827,-81.515754
4464,Florida,30.288553,-81.435656,Wendy's,27.664827,-81.515754
3076,Florida,30.3137,-81.7822,Domino's Pizza,27.664827,-81.515754
3216,Florida,26.213953,-80.106393,Jimmy John's,27.664827,-81.515754
3078,Florida,28.8324,-82.3286,Domino's Pizza,27.664827,-81.515754
4692,Florida,27.930219,-82.506056,Moe's Southwest Grill,27.664827,-81.515754
4447,Florida,29.10818,-81.027434,Panera Bread,27.664827,-81.515754
4355,Florida,27.239284,-80.829452,Arby's,27.664827,-81.515754
4354,Florida,27.239284,-80.829452,Arby's,27.664827,-81.515754
4353,Florida,25.884975,-80.211016,Pollo Tropical,27.664827,-81.515754
4291,Florida,30.430188,-81.668395,Taco Bell,27.664827,-81.515754
4279,Florida,30.367484,-87.171379,Taco Bell,27.664827,-81.515754
4250,Florida,30.449362,-84.307056,Taco Bell,27.664827,-81.515754
3077,Florida,26.0103,-80.2023,Domino's Pizza,27.664827,-81.515754
4206,Florida,26.93384,-80.127009,Taco Bell,27.664827,-81.515754
4114,Florida,28.495606,-81.458826,Boston Market,27.664827,-81.515754
3794,Florida,27.0507,-82.39353,Panera Bread,27.664827,-81.515754
3418,Florida,29.635214,-82.354764,Jimmy John's,27.664827,-81.515754
3397,Florida,28.668327,-82.136985,Taco Bell,27.664827,-81.515754
3371,Florida,26.2047,-80.148005,Saladworks,27.664827,-81.515754
3237,Florida,30.381995,-86.410044,Moe's Southwest Grill,27.664827,-81.515754
3138,Florida,30.471606,-84.29063,Boston Market,27.664827,-81.515754
3079,Florida,30.609264,-87.31898,Domino's Pizza,27.664827,-81.515754
4205,Florida,28.080011,-82.435435,Taco Bell,27.664827,-81.515754
4693,Florida,28.054336,-82.399475,Pita's Republic,27.664827,-81.515754
5690,Florida,29.282166,-81.063285,KFC,27.664827,-81.515754
4738,Florida,27.7808,-82.713,Domino's Pizza,27.664827,-81.515754
6282,Florida,28.13882,-80.671886,McDonald's,27.664827,-81.515754
6281,Florida,25.773594,-80.211937,McDonald's,27.664827,-81.515754
6280,Florida,25.895804,-80.162778,McDonald's,27.664827,-81.515754
